ID,game_ID,passer,team,receiver,start_x,start_y,end_x,end_y,successful
PASS-20190428NCHOU-41,20190428NCHOU,"Clare Polkinghorne","Houston Dash",NULL,16.4,31.6,51.2,0,0
PASS-20190428NCHOU-410,20190428NCHOU,"Sam Mewis","North Carolina Courage","Abby Dahlkemper",32.3,21.3,25.6,19,1
PASS-20190428NCHOU-411,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Denise O'Sullivan",27.9,15.9,48.5,14.6,1
PASS-20190428NCHOU-412,20190428NCHOU,"Denise O'Sullivan","North Carolina Courage","Lynn Williams",56.5,13.8,96,11.1,1
PASS-20190428NCHOU-413,20190428NCHOU,"Sam Mewis","North Carolina Courage",NULL,80.6,1,98.7,36.4,0
PASS-20190428NCHOU-414,20190428NCHOU,"Jane Campbell","Houston Dash","Nichelle Prince",6.3,31.6,44.7,8,1
PASS-20190428NCHOU-415,20190428NCHOU,"Nichelle Prince","Houston Dash","Abby Erceg",44.7,8,81.1,3.3,0
PASS-20190428NCHOU-416,20190428NCHOU,"Abby Erceg","North Carolina Courage","Stephanie Labbe",21.2,61.1,14.9,36,1
PASS-20190428NCHOU-417,20190428NCHOU,"Stephanie Labbe","North Carolina Courage","Abby Dahlkemper",14.9,36,42.6,14.4,1
PASS-20190428NCHOU-418,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Sophie Schmidt",42.6,14.4,60.1,22.4,0
PASS-20190428NCHOU-419,20190428NCHOU,"Sophie Schmidt","Houston Dash","Sofia Huerta",44.9,45.6,61.1,49.8,1
PASS-20190428NCHOU-42,20190428NCHOU,"Jaelene Hinkle","North Carolina Courage","Lynn Williams",53.8,68,65.5,66.3,1
PASS-20190428NCHOU-420,20190428NCHOU,"Kealia Watt","Houston Dash","Allysha Chapman",48.1,52.5,43.7,61.7,1
PASS-20190428NCHOU-421,20190428NCHOU,"Allysha Chapman","Houston Dash","Abby Dahlkemper",47.5,60.9,72.2,50.8,0
PASS-20190428NCHOU-422,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Stephanie Labbe",32.8,17.2,26.7,24.9,1
PASS-20190428NCHOU-423,20190428NCHOU,"Stephanie Labbe","North Carolina Courage","Abby Dahlkemper",26.7,24.9,32.8,19.7,1
PASS-20190428NCHOU-424,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Merritt Mathias",33,18,40.3,4.4,1
PASS-20190428NCHOU-425,20190428NCHOU,"Merritt Mathias","North Carolina Courage","Sam Mewis",40.3,4.4,44.9,15.3,1
PASS-20190428NCHOU-426,20190428NCHOU,"Sam Mewis","North Carolina Courage","McCall Zerboni",43.9,15.7,48.5,31,1
PASS-20190428NCHOU-427,20190428NCHOU,"McCall Zerboni","North Carolina Courage","Denise O'Sullivan",55.7,27.6,79,33.1,1
PASS-20190428NCHOU-428,20190428NCHOU,"Denise O'Sullivan","North Carolina Courage","Jessica McDonald",79,33.1,87.2,34.1,1
PASS-20190428NCHOU-429,20190428NCHOU,"Jessica McDonald","North Carolina Courage","Jane Campbell",86.9,34.7,98.1,34.7,0
PASS-20190428NCHOU-43,20190428NCHOU,"Christine Nairn","Houston Dash","Sofia Huerta",39.7,13.2,46.4,10.7,1
PASS-20190428NCHOU-430,20190428NCHOU,"Jane Campbell","Houston Dash",NULL,10.3,35.6,71.4,68,0
PASS-20190428NCHOU-431,20190428NCHOU,"Merritt Mathias","North Carolina Courage","Abby Dahlkemper",33.6,0,29.4,10.5,1
PASS-20190428NCHOU-432,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Merritt Mathias",32.3,10.7,47.2,2.1,1
PASS-20190428NCHOU-433,20190428NCHOU,"Merritt Mathias","North Carolina Courage","McCall Zerboni",47.7,2.3,57.1,16.3,1
PASS-20190428NCHOU-434,20190428NCHOU,"McCall Zerboni","North Carolina Courage","Denise O'Sullivan",57.1,16.3,61.3,9.8,1
PASS-20190428NCHOU-435,20190428NCHOU,"Denise O'Sullivan","North Carolina Courage","Merritt Mathias",61.1,7.1,55.9,2.9,1
PASS-20190428NCHOU-436,20190428NCHOU,"Merritt Mathias","North Carolina Courage","Lynn Williams",55.9,2.9,90.7,1.3,1
PASS-20190428NCHOU-437,20190428NCHOU,"Allysha Chapman","Houston Dash","Merritt Mathias",28.1,59.8,35.9,59.8,0
PASS-20190428NCHOU-438,20190428NCHOU,"Merritt Mathias","North Carolina Courage","Crystal Dunn",69.1,8.2,77.9,23.2,1
PASS-20190428NCHOU-439,20190428NCHOU,"Crystal Dunn","North Carolina Courage","Amber Brooks",77.9,23.2,84.4,18.8,0
PASS-20190428NCHOU-44,20190428NCHOU,"McCall Zerboni","North Carolina Courage","Abby Dahlkemper",52.7,39.5,46.2,27.4,1
PASS-20190428NCHOU-440,20190428NCHOU,"Clare Polkinghorne","Houston Dash","Lynn Williams",11.3,46.9,16,55.4,0
PASS-20190428NCHOU-441,20190428NCHOU,"Amber Brooks","Houston Dash","Kealia Watt",15.1,47.7,30.4,52.1,1
PASS-20190428NCHOU-442,20190428NCHOU,"Kealia Watt","Houston Dash","Sophie Schmidt",28.8,55.2,26.2,47.3,1
PASS-20190428NCHOU-443,20190428NCHOU,"Sophie Schmidt","Houston Dash","McCall Zerboni",26.2,47.3,23.7,47.3,0
PASS-20190428NCHOU-444,20190428NCHOU,"McCall Zerboni","North Carolina Courage","Jessica McDonald",85.7,14.6,95.8,35.8,1
PASS-20190428NCHOU-445,20190428NCHOU,"Jane Campbell","Houston Dash","Christine Nairn",7.1,32.6,38.4,3.6,1
PASS-20190428NCHOU-446,20190428NCHOU,"Christine Nairn","Houston Dash","Sophie Schmidt",36.1,6.9,37.4,20.3,1
PASS-20190428NCHOU-447,20190428NCHOU,"Sophie Schmidt","Houston Dash","Sofia Huerta",37.4,20.3,50.2,23.2,1
PASS-20190428NCHOU-448,20190428NCHOU,"Sofia Huerta","Houston Dash","Sophie Schmidt",46.4,22.2,35.5,36.2,1
PASS-20190428NCHOU-449,20190428NCHOU,"Sophie Schmidt","Houston Dash","Allysha Chapman",35.5,36.2,48.3,57.1,1
PASS-20190428NCHOU-45,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Crystal Dunn",47.2,24.5,67.6,23.2,1
PASS-20190428NCHOU-450,20190428NCHOU,"Allysha Chapman","Houston Dash","Crystal Dunn",47.5,50.4,47.7,32.6,0
PASS-20190428NCHOU-451,20190428NCHOU,"Clare Polkinghorne","Houston Dash","Sophie Schmidt",29.4,25.5,36.1,33.3,1
PASS-20190428NCHOU-452,20190428NCHOU,"Sophie Schmidt","Houston Dash","Christine Nairn",36.1,33.3,37,19.2,1
PASS-20190428NCHOU-453,20190428NCHOU,"Christine Nairn","Houston Dash","Satara Murray",37,19.2,78.5,7.7,1
PASS-20190428NCHOU-454,20190428NCHOU,"Satara Murray","Houston Dash","Abby Erceg",38,2.1,78.5,7.7,0
PASS-20190428NCHOU-455,20190428NCHOU,"Abby Erceg","North Carolina Courage","Stephanie Labbe",26.5,60.3,1,49.4,1
PASS-20190428NCHOU-456,20190428NCHOU,"Stephanie Labbe","North Carolina Courage","Sam Mewis",1,49.4,22.9,46.4,1
PASS-20190428NCHOU-457,20190428NCHOU,"Sofia Huerta","Houston Dash",NULL,82.9,26.6,99.5,39.3,0
PASS-20190428NCHOU-458,20190428NCHOU,"Stephanie Labbe","North Carolina Courage","Abby Dahlkemper",5.5,28.7,18.9,12.6,1
PASS-20190428NCHOU-459,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Merritt Mathias",22.5,12.6,36.3,4,1
PASS-20190428NCHOU-46,20190428NCHOU,"Crystal Dunn","North Carolina Courage","McCall Zerboni",65.9,25.1,57.3,29.5,1
PASS-20190428NCHOU-460,20190428NCHOU,"Merritt Mathias","North Carolina Courage","McCall Zerboni",35.5,5.6,44.5,17.6,1
PASS-20190428NCHOU-461,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","McCall Zerboni",58.8,14,70.1,22,1
PASS-20190428NCHOU-462,20190428NCHOU,"McCall Zerboni","North Carolina Courage","Denise O'Sullivan",70.1,22,78.3,25.9,1
PASS-20190428NCHOU-463,20190428NCHOU,"Christine Nairn","Houston Dash","Abby Dahlkemper",30.4,48.3,67,48.5,0
PASS-20190428NCHOU-464,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Stephanie Labbe",38,19.5,16.8,27,1
PASS-20190428NCHOU-465,20190428NCHOU,"Stephanie Labbe","North Carolina Courage","Abby Dahlkemper",16.8,27,24.1,14,1
PASS-20190428NCHOU-466,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Merritt Mathias",29.6,11.1,37.2,2.7,1
PASS-20190428NCHOU-467,20190428NCHOU,"Merritt Mathias","North Carolina Courage","Abby Dahlkemper",34.9,6.1,31.7,20.5,1
PASS-20190428NCHOU-468,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Crystal Dunn",37.4,18.8,61.5,18,1
PASS-20190428NCHOU-469,20190428NCHOU,"Amber Brooks","Houston Dash",NULL,37.4,51.1,62.2,68,0
PASS-20190428NCHOU-47,20190428NCHOU,"McCall Zerboni","North Carolina Courage","Jaelene Hinkle",57.5,33.7,77.9,65.9,1
PASS-20190428NCHOU-470,20190428NCHOU,"Merritt Mathias","North Carolina Courage","McCall Zerboni",42.8,0,54.8,7.5,1
PASS-20190428NCHOU-471,20190428NCHOU,"McCall Zerboni","North Carolina Courage","Merritt Mathias",54.8,7.5,42,4,1
PASS-20190428NCHOU-472,20190428NCHOU,"Merritt Mathias","North Carolina Courage","Abby Dahlkemper",39.7,6.1,41,18.6,1
PASS-20190428NCHOU-473,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Merritt Mathias",41.8,18.2,54.2,5,1
PASS-20190428NCHOU-474,20190428NCHOU,"Merritt Mathias","North Carolina Courage","Crystal Dunn",55.7,6.5,69.3,18,1
PASS-20190428NCHOU-475,20190428NCHOU,"Crystal Dunn","North Carolina Courage","Sam Mewis",71.4,23.2,65.7,28.7,1
PASS-20190428NCHOU-476,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Lynn Williams",77.9,25.1,101.6,32.8,1
PASS-20190428NCHOU-477,20190428NCHOU,"Jaelene Hinkle","North Carolina Courage","Merritt Mathias",65.3,47.7,56.5,37.7,1
PASS-20190428NCHOU-478,20190428NCHOU,"Merritt Mathias","North Carolina Courage","Abby Dahlkemper",55.4,36.8,62.6,7.7,1
PASS-20190428NCHOU-479,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Jessica McDonald",65.3,10.3,0,0,1
PASS-20190428NCHOU-48,20190428NCHOU,"Jaelene Hinkle","North Carolina Courage","Abby Erceg",73.5,60,63,52.7,1
PASS-20190428NCHOU-480,20190428NCHOU,"Rachel Daly","Houston Dash","Amber Brooks",51.7,33.1,75.2,5,1
PASS-20190428NCHOU-481,20190428NCHOU,"Amber Brooks","Houston Dash","Jaelene Hinkle",43.5,37.9,75.2,5,0
PASS-20190428NCHOU-482,20190428NCHOU,"Jaelene Hinkle","North Carolina Courage","Lynn Williams",29.8,63,66.2,67.4,1
PASS-20190428NCHOU-483,20190428NCHOU,"Jessica McDonald","North Carolina Courage","Lynn Williams",95.8,68,94.5,36.6,1
PASS-20190428NCHOU-484,20190428NCHOU,"Sam Mewis","North Carolina Courage","McCall Zerboni",86.5,42.3,91.1,36,1
PASS-20190428NCHOU-485,20190428NCHOU,"McCall Zerboni","North Carolina Courage","Lynn Williams",91.1,36,92,35.6,1
PASS-20190428NCHOU-486,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Crystal Dunn",105,68,97,62.1,1
PASS-20190428NCHOU-487,20190428NCHOU,"Crystal Dunn","North Carolina Courage","Clare Polkinghorne",101.4,59.4,101.2,42.7,0
PASS-20190428NCHOU-488,20190428NCHOU,"Christine Nairn","Houston Dash","Nichelle Prince",16,22.2,49.1,10.5,1
PASS-20190428NCHOU-489,20190428NCHOU,"Nichelle Prince","Houston Dash","Abby Dahlkemper",99.5,28.7,100.2,33.9,0
PASS-20190428NCHOU-49,20190428NCHOU,"Abby Erceg","North Carolina Courage","Abby Dahlkemper",62.6,49.8,55.2,21.8,1
PASS-20190428NCHOU-490,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Jaelene Hinkle",4.8,34.1,13.9,51.7,1
PASS-20190428NCHOU-491,20190428NCHOU,"Jaelene Hinkle","North Carolina Courage","Crystal Dunn",13.9,51.7,25.4,61.7,1
PASS-20190428NCHOU-492,20190428NCHOU,"Crystal Dunn","North Carolina Courage","Jaelene Hinkle",25.4,61.7,20.2,65.1,1
PASS-20190428NCHOU-493,20190428NCHOU,"Jaelene Hinkle","North Carolina Courage","Clare Polkinghorne",20.2,65.1,71.2,58.2,0
PASS-20190428NCHOU-494,20190428NCHOU,"Clare Polkinghorne","Houston Dash","Satara Murray",34.9,2.9,39.7,6.9,1
PASS-20190428NCHOU-495,20190428NCHOU,"Satara Murray","Houston Dash","Amber Brooks",39.1,8,27.9,28.2,1
PASS-20190428NCHOU-496,20190428NCHOU,"Amber Brooks","Houston Dash","Allysha Chapman",28.8,29.5,33,54.4,1
PASS-20190428NCHOU-497,20190428NCHOU,"Allysha Chapman","Houston Dash","Abby Dahlkemper",44.3,63.8,73.9,48.3,0
PASS-20190428NCHOU-498,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Sophie Schmidt",31.1,19.7,46,15.9,0
PASS-20190428NCHOU-499,20190428NCHOU,"Sam Mewis","North Carolina Courage","Merritt Mathias",37.2,16.1,27.5,11.7,1
PASS-20190428NCHOU-5,20190428NCHOU,"Abby Erceg","North Carolina Courage","Abby Dahlkemper",46,45.2,44.1,21.3,1
PASS-20190428NCHOU-50,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Crystal Dunn",60.7,13.8,76.7,15.5,1
PASS-20190428NCHOU-500,20190428NCHOU,"Merritt Mathias","North Carolina Courage","Stephanie Labbe",27.5,11.7,6.9,21.6,1
PASS-20190428NCHOU-501,20190428NCHOU,"Stephanie Labbe","North Carolina Courage","Merritt Mathias",6.9,21.6,23.3,2.7,1
PASS-20190428NCHOU-502,20190428NCHOU,"Merritt Mathias","North Carolina Courage","Abby Dahlkemper",23.3,2.7,15.8,16.1,1
PASS-20190428NCHOU-503,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Sam Mewis",15.8,16.1,32.6,13,1
PASS-20190428NCHOU-504,20190428NCHOU,"Sam Mewis","North Carolina Courage","Denise O'Sullivan",32.6,13,38,7.3,1
PASS-20190428NCHOU-505,20190428NCHOU,"Sophie Schmidt","Houston Dash","Allysha Chapman",70.3,61.1,64.1,64.9,1
PASS-20190428NCHOU-506,20190428NCHOU,"Allysha Chapman","Houston Dash","Sophie Schmidt",64.1,64.9,71.6,65.3,1
PASS-20190428NCHOU-507,20190428NCHOU,"Sophie Schmidt","Houston Dash","Christine Nairn",71.2,67.6,64.5,57.7,1
PASS-20190428NCHOU-508,20190428NCHOU,"Christine Nairn","Houston Dash","Allysha Chapman",64.5,57.7,62.2,66.3,1
PASS-20190428NCHOU-509,20190428NCHOU,"Allysha Chapman","Houston Dash",NULL,63.8,65.9,59,68,0
PASS-20190428NCHOU-51,20190428NCHOU,"Crystal Dunn","North Carolina Courage","Lynn Williams",81.5,22,96.4,11.9,1
PASS-20190428NCHOU-510,20190428NCHOU,"Merritt Mathias","North Carolina Courage","Satara Murray",27.1,4.4,55,41.6,0
PASS-20190428NCHOU-511,20190428NCHOU,"Satara Murray","Houston Dash","Kealia Watt",50,26.4,64.5,15.1,1
PASS-20190428NCHOU-512,20190428NCHOU,"Satara Murray","Houston Dash",NULL,52.5,14.9,78.8,0,0
PASS-20190428NCHOU-513,20190428NCHOU,"Jaelene Hinkle","North Carolina Courage","Lynn Williams",26.2,68,40.1,57.5,1
PASS-20190428NCHOU-514,20190428NCHOU,"Lynn Williams","North Carolina Courage","Crystal Dunn",40.1,57.5,51,51.5,1
PASS-20190428NCHOU-515,20190428NCHOU,"Satara Murray","Houston Dash","Allysha Chapman",52.3,23.2,42.2,42.7,1
PASS-20190428NCHOU-516,20190428NCHOU,"Allysha Chapman","Houston Dash","Amber Brooks",40.1,41.8,32.1,37.9,1
PASS-20190428NCHOU-517,20190428NCHOU,"Amber Brooks","Houston Dash","Christine Nairn",30,34.9,37.2,24.1,1
PASS-20190428NCHOU-518,20190428NCHOU,"Christine Nairn","Houston Dash","Clare Polkinghorne",32.3,21.3,26.9,14.2,1
PASS-20190428NCHOU-519,20190428NCHOU,"Clare Polkinghorne","Houston Dash","Christine Nairn",28.4,15.5,35.9,20.7,1
PASS-20190428NCHOU-52,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Sam Mewis",105,0,96.8,7.5,1
PASS-20190428NCHOU-520,20190428NCHOU,"Christine Nairn","Houston Dash","Satara Murray",35.9,20.7,36.1,3.6,1
PASS-20190428NCHOU-521,20190428NCHOU,"Satara Murray","Houston Dash","Rachel Daly",37.8,2.5,55.7,2.5,1
PASS-20190428NCHOU-522,20190428NCHOU,"Rachel Daly","Houston Dash","McCall Zerboni",47.9,4.8,49.3,7.5,0
PASS-20190428NCHOU-523,20190428NCHOU,"McCall Zerboni","North Carolina Courage","Sam Mewis",57.3,51.1,70.1,34.5,1
PASS-20190428NCHOU-524,20190428NCHOU,"Sam Mewis","North Carolina Courage","Amber Brooks",70.1,34.5,79.2,31.6,0
PASS-20190428NCHOU-525,20190428NCHOU,"Crystal Dunn","North Carolina Courage","Jaelene Hinkle",72.7,51.3,77.7,63,1
PASS-20190428NCHOU-526,20190428NCHOU,"Jaelene Hinkle","North Carolina Courage","Clare Polkinghorne",87.2,61.5,95.3,36.8,0
PASS-20190428NCHOU-527,20190428NCHOU,"Denise O'Sullivan","North Carolina Courage","Christine Nairn",87.2,37.5,87.2,37.5,0
PASS-20190428NCHOU-528,20190428NCHOU,"Satara Murray","Houston Dash","Crystal Dunn",14.7,22.4,19.7,24.3,0
PASS-20190428NCHOU-529,20190428NCHOU,"Sam Mewis","North Carolina Courage","McCall Zerboni",77.3,45.6,72.7,44.4,1
PASS-20190428NCHOU-53,20190428NCHOU,"Sam Mewis","North Carolina Courage","McCall Zerboni",96.8,7.5,100.8,34.3,1
PASS-20190428NCHOU-530,20190428NCHOU,"McCall Zerboni","North Carolina Courage","Merritt Mathias",75.2,44.1,68.9,24.1,1
PASS-20190428NCHOU-531,20190428NCHOU,"Merritt Mathias","North Carolina Courage","Denise O'Sullivan",72.9,25.7,78.1,29.1,1
PASS-20190428NCHOU-532,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","McCall Zerboni",78.3,28.2,79.4,41.4,1
PASS-20190428NCHOU-533,20190428NCHOU,"McCall Zerboni","North Carolina Courage","Jaelene Hinkle",77.7,43.1,97.9,61.5,1
PASS-20190428NCHOU-534,20190428NCHOU,"Jaelene Hinkle","North Carolina Courage","Jane Campbell",99.1,55.7,103.1,34.9,0
PASS-20190428NCHOU-535,20190428NCHOU,"Jane Campbell","Houston Dash","Sofia Huerta",13.2,26.8,43,6.1,1
PASS-20190428NCHOU-536,20190428NCHOU,"McCall Zerboni","North Carolina Courage","Crystal Dunn",62,61.9,57.1,46,1
PASS-20190428NCHOU-537,20190428NCHOU,"Crystal Dunn","North Carolina Courage","Rachel Daly",68,48.8,57.1,46,0
PASS-20190428NCHOU-538,20190428NCHOU,"Rachel Daly","Houston Dash","Christine Nairn",45.4,23.6,55.4,35.6,1
PASS-20190428NCHOU-539,20190428NCHOU,"Christine Nairn","Houston Dash","Abby Dahlkemper",56.5,37,83.4,46,0
PASS-20190428NCHOU-54,20190428NCHOU,"Jessica McDonald","North Carolina Courage","Satara Murray",91.6,68,104.8,50,0
PASS-20190428NCHOU-540,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Stephanie Labbe",21.6,22,3.8,25.7,1
PASS-20190428NCHOU-541,20190428NCHOU,"Stephanie Labbe","North Carolina Courage","Abby Dahlkemper",3.8,25.7,15.1,10,1
PASS-20190428NCHOU-542,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Sam Mewis",15.1,10,25.2,14,1
PASS-20190428NCHOU-543,20190428NCHOU,"Sam Mewis","North Carolina Courage","Abby Dahlkemper",25.2,14,17.8,7.7,1
PASS-20190428NCHOU-544,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Merritt Mathias",17.8,7.7,30,1.3,1
PASS-20190428NCHOU-545,20190428NCHOU,"Merritt Mathias","North Carolina Courage","Sam Mewis",30,1.3,30.9,6.1,1
PASS-20190428NCHOU-546,20190428NCHOU,"Allysha Chapman","Houston Dash","Nichelle Prince",75.4,67,82.1,61.5,1
PASS-20190428NCHOU-547,20190428NCHOU,"Nichelle Prince","Houston Dash","Kealia Watt",81.1,59.8,81.9,48.3,1
PASS-20190428NCHOU-548,20190428NCHOU,"Kealia Watt","Houston Dash","Rachel Daly",81.9,48.3,78.8,29.1,1
PASS-20190428NCHOU-549,20190428NCHOU,"Rachel Daly","Houston Dash","Kealia Watt",78.3,24.1,91.8,27.6,1
PASS-20190428NCHOU-55,20190428NCHOU,"Satara Murray","Houston Dash","Crystal Dunn",0.2,18,2.3,15.5,0
PASS-20190428NCHOU-550,20190428NCHOU,"Kealia Watt","Houston Dash","Sophie Schmidt",92.8,26.6,80.6,24.9,1
PASS-20190428NCHOU-551,20190428NCHOU,"Sophie Schmidt","Houston Dash","Rachel Daly",80.6,24.9,100.6,12.1,1
PASS-20190428NCHOU-552,20190428NCHOU,"Rachel Daly","Houston Dash","Stephanie Labbe",100.6,12.1,99.1,29.7,0
PASS-20190428NCHOU-553,20190428NCHOU,"Stephanie Labbe","North Carolina Courage","Sam Mewis",12,35.4,20.4,30.1,1
PASS-20190428NCHOU-554,20190428NCHOU,"Sam Mewis","North Carolina Courage","Stephanie Labbe",20.4,30.1,9.9,34.9,1
PASS-20190428NCHOU-555,20190428NCHOU,"Stephanie Labbe","North Carolina Courage","Sam Mewis",9.9,34.9,16.4,19.9,1
PASS-20190428NCHOU-556,20190428NCHOU,"Sam Mewis","North Carolina Courage","Abby Dahlkemper",16.4,19.9,15.3,9.4,1
PASS-20190428NCHOU-557,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Stephanie Labbe",15.3,9.4,41.6,22.6,1
PASS-20190428NCHOU-558,20190428NCHOU,"Stephanie Labbe","North Carolina Courage","Christine Nairn",11.6,26.8,41.6,22.6,0
PASS-20190428NCHOU-559,20190428NCHOU,"Christine Nairn","Houston Dash","Nichelle Prince",63.4,45.4,75.8,51.9,1
PASS-20190428NCHOU-56,20190428NCHOU,"Abby Erceg","North Carolina Courage","Sophie Schmidt",95.6,49.2,91.8,48.1,0
PASS-20190428NCHOU-560,20190428NCHOU,"Nichelle Prince","Houston Dash","Abby Dahlkemper",75.8,51.9,84,46,0
PASS-20190428NCHOU-561,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","McCall Zerboni",18.1,23.4,6.7,15.7,1
PASS-20190428NCHOU-562,20190428NCHOU,"Sofia Huerta","Houston Dash","Rachel Daly",105,68,101.2,51.7,1
PASS-20190428NCHOU-563,20190428NCHOU,"Sofia Huerta","Houston Dash",NULL,88.8,60.9,96,26.4,0
PASS-20190428NCHOU-564,20190428NCHOU,"Stephanie Labbe","North Carolina Courage","Kealia Watt",9,41.6,58,59,0
PASS-20190428NCHOU-565,20190428NCHOU,"Kealia Watt","Houston Dash","McCall Zerboni",47,9,63.2,22.8,0
PASS-20190428NCHOU-566,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Jaelene Hinkle",34.2,35.6,25.8,65.3,1
PASS-20190428NCHOU-567,20190428NCHOU,"Jaelene Hinkle","North Carolina Courage","Kealia Watt",25.4,61.5,29.2,61.3,0
PASS-20190428NCHOU-568,20190428NCHOU,"McCall Zerboni","North Carolina Courage","Sam Mewis",29.6,44.1,37.2,30.8,1
PASS-20190428NCHOU-569,20190428NCHOU,"Sam Mewis","North Carolina Courage","Denise O'Sullivan",41.2,31.2,52.3,34.1,1
PASS-20190428NCHOU-57,20190428NCHOU,"Sophie Schmidt","Houston Dash","Rachel Daly",13.2,19.9,29.2,20.7,1
PASS-20190428NCHOU-570,20190428NCHOU,"Clare Polkinghorne","Houston Dash","Rachel Daly",67.2,51.1,103.5,58.6,1
PASS-20190428NCHOU-571,20190428NCHOU,"Rachel Daly","Houston Dash","Allysha Chapman",97.2,61.7,81.7,65.9,1
PASS-20190428NCHOU-572,20190428NCHOU,"Allysha Chapman","Houston Dash","Sophie Schmidt",80.8,60.2,73.5,48.5,1
PASS-20190428NCHOU-573,20190428NCHOU,"Sophie Schmidt","Houston Dash","Rachel Daly",73.5,48.5,86.1,53.7,1
PASS-20190428NCHOU-574,20190428NCHOU,"Rachel Daly","Houston Dash","Merritt Mathias",84.8,51,89.9,51.6,0
PASS-20190428NCHOU-575,20190428NCHOU,"Sam Mewis","North Carolina Courage","Denise O'Sullivan",19.7,24.8,29,23.4,1
PASS-20190428NCHOU-576,20190428NCHOU,"Denise O'Sullivan","North Carolina Courage","Crystal Dunn",32.1,26.2,39.9,30.9,1
PASS-20190428NCHOU-577,20190428NCHOU,"Crystal Dunn","North Carolina Courage","Jessica McDonald",48.7,28.7,73.5,55.9,1
PASS-20190428NCHOU-578,20190428NCHOU,"Jessica McDonald","North Carolina Courage","Lynn Williams",81.3,44,0,0,1
PASS-20190428NCHOU-579,20190428NCHOU,"Lynn Williams","North Carolina Courage","Amber Brooks",94.7,26.4,94.5,27,0
PASS-20190428NCHOU-58,20190428NCHOU,"Rachel Daly","Houston Dash","Sofia Huerta",33,24.3,27.9,28.5,1
PASS-20190428NCHOU-580,20190428NCHOU,"Lynn Williams","North Carolina Courage",NULL,96.4,9.8,NULL,NULL,0
PASS-20190428NCHOU-581,20190428NCHOU,"Jaelene Hinkle","North Carolina Courage","Crystal Dunn",78.5,48.1,0,0,1
PASS-20190428NCHOU-582,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Amber Brooks",105,0,93,37.7,0
PASS-20190428NCHOU-583,20190428NCHOU,"Crystal Dunn","North Carolina Courage","Abby Erceg",80.4,45.5,91.6,47.7,1
PASS-20190428NCHOU-584,20190428NCHOU,"Abby Erceg","North Carolina Courage","McCall Zerboni",91.6,47.7,90.5,43,1
PASS-20190428NCHOU-585,20190428NCHOU,"McCall Zerboni","North Carolina Courage","Jane Campbell",93.9,48.3,101,34.6,0
PASS-20190428NCHOU-586,20190428NCHOU,"Rachel Daly","Houston Dash","Abby Dahlkemper",17,32.8,45.2,44.9,0
PASS-20190428NCHOU-587,20190428NCHOU,"Abby Dahlkemper","North Carolina Courage","Merritt Mathias",59.8,23.1,56.3,36.7,1
